Year MO DY HR MN BOUH
2013 04 02 14 27 20809.78
2013 04 02 14 28 20809.50
2013 04 02 14 29 20809.33
2013 04 02 14 30 20809.10
2013 04 02 14 31 20808.95
2013 04 02 14 32 20808.83
2013 04 02 14 33 20808.78
2013 04 02 14 34 20808.47
2013 04 02 14 35 20808.27
2013 04 02 14 36 20808.08
2013 04 02 14 37 20807.81
2013 04 02 14 38 20807.61
2013 04 02 14 39 20807.54
2013 04 02 14 40 20807.54
2013 04 02 14 41 20807.27
2013 04 02 14 42 20807.32
2013 04 02 14 43 20807.16
2013 04 02 14 44 20807.13
2013 04 02 14 45 20807.02
2013 04 02 14 46 20806.76
2013 04 02 14 47 20806.51
2013 04 02 14 48 20806.31
2013 04 02 14 49 20805.97
2013 04 02 14 50 20805.39
2013 04 02 14 51 20804.88
2013 04 02 14 52 20804.42
2013 04 02 14 53 20804.23
2013 04 02 14 54 20803.86
2013 04 02 14 55 20803.89
2013 04 02 14 56 20804.09
2013 04 02 14 57 20803.83
2013 04 02 14 58 20803.65
2013 04 02 14 59 20803.78
2013 04 02 15 00 20803.32
2013 04 02 15 01 20803.02
2013 04 02 15 02 20803.02
2013 04 02 15 03 20802.69
2013 04 02 15 04 20802.43
2013 04 02 15 05 20801.69
2013 04 02 15 06 20801.69
2013 04 02 15 07 20801.30
2013 04 02 15 08 20801.28
2013 04 02 15 09 20801.28
2013 04 02 15 10 20801.24
2013 04 02 15 11 20801.30
2013 04 02 15 12 20801.01
2013 04 02 15 13 20800.82
2013 04 02 15 14 20800.76
2013 04 02 15 15 20800.74
2013 04 02 15 16 20800.51
2013 04 02 15 17 20800.35
2013 04 02 15 18 20800.30
2013 04 02 15 19 20800.21
2013 04 02 15 20 20799.65
2013 04 02 15 21 20799.43
2013 04 02 15 22 20799.28
2013 04 02 15 23 20798.96
2013 04 02 15 24 20799.08
2013 04 02 15 25 20799.04
2013 04 02 15 26 20799.04
2013 04 02 15 27 20799.32
2013 04 02 15 28 20799.37
2013 04 02 15 29 20799.55
2013 04 02 15 30 20799.60
2013 04 02 15 31 20799.72
2013 04 02 15 32 20799.66
2013 04 02 15 33 20799.59
2013 04 02 15 34 20799.41
2013 04 02 15 35 20799.17
2013 04 02 15 36 20798.99
2013 04 02 15 37 20798.88
2013 04 02 15 38 20798.62
2013 04 02 15 39 20798.61
2013 04 02 15 40 20798.91
2013 04 02 15 41 20798.62
2013 04 02 15 42 20798.50
2013 04 02 15 43 20798.20
2013 04 02 15 44 20797.95
2013 04 02 15 45 20798.05
2013 04 02 15 46 20797.75
2013 04 02 15 47 20797.87
2013 04 02 15 48 20797.43
2013 04 02 15 49 20797.24
2013 04 02 15 50 20797.01
2013 04 02 15 51 20796.82
2013 04 02 15 52 20796.66
2013 04 02 15 53 20796.72
2013 04 02 15 54 20796.17
2013 04 02 15 55 20796.12
2013 04 02 15 56 20796.22
2013 04 02 15 57 20795.51
2013 04 02 15 58 20795.51
2013 04 02 15 59 20795.02
2013 04 02 16 00 20794.98
2013 04 02 16 01 20794.63
2013 04 02 16 02 20794.80
2013 04 02 16 03 20794.48
2013 04 02 16 04 20794.24
2013 04 02 16 05 20793.98
2013 04 02 16 06 20794.01
2013 04 02 16 07 20793.74
2013 04 02 16 08 20793.80
2013 04 02 16 09 20793.58
2013 04 02 16 10 20793.60
2013 04 02 16 11 20793.47
2013 04 02 16 12 20793.44
2013 04 02 16 13 20793.23
2013 04 02 16 14 20792.84
2013 04 02 16 15 20792.31
2013 04 02 16 16 20792.15
2013 04 02 16 17 20792.06
2013 04 02 16 18 20791.95
2013 04 02 16 19 20791.79
2013 04 02 16 20 20791.61
2013 04 02 16 21 20791.41
2013 04 02 16 22 20791.00
2013 04 02 16 23 20790.63
2013 04 02 16 24 20790.03
2013 04 02 16 25 20789.62
2013 04 02 16 26 20789.51
2013 04 02 16 27 20789.37
2013 04 02 16 28 20789.32
2013 04 02 16 29 20788.98
2013 04 02 16 30 20788.52
2013 04 02 16 31 20787.88
2013 04 02 16 32 20787.55
2013 04 02 16 33 20787.57
2013 04 02 16 34 20787.28
2013 04 02 16 35 20786.96
2013 04 02 16 36 20786.67
2013 04 02 16 37 20786.41
2013 04 02 16 38 20786.17
2013 04 02 16 39 20786.10
2013 04 02 16 40 20785.81
2013 04 02 16 41 20785.67
2013 04 02 16 42 20785.49
2013 04 02 16 43 20785.39
2013 04 02 16 44 20785.25
2013 04 02 16 45 20785.05
2013 04 02 16 46 20784.89
2013 04 02 16 47 20784.72
2013 04 02 16 48 20784.54
2013 04 02 16 49 20784.47
2013 04 02 16 50 20784.28
2013 04 02 16 51 20784.31
2013 04 02 16 52 20784.27
2013 04 02 16 53 20783.99
2013 04 02 16 54 20783.58
2013 04 02 16 55 20783.50
2013 04 02 16 56 20783.47
2013 04 02 16 57 20783.46
2013 04 02 16 58 20783.29
2013 04 02 16 59 20783.29
2013 04 02 17 00 20782.80
2013 04 02 17 01 20782.51
2013 04 02 17 02 20782.13
2013 04 02 17 03 20781.86
2013 04 02 17 04 20781.76
2013 04 02 17 05 20781.77
2013 04 02 17 06 20781.72
2013 04 02 17 07 20781.53
2013 04 02 17 08 20781.08
2013 04 02 17 09 20780.61
2013 04 02 17 10 20780.39
2013 04 02 17 11 20780.17
2013 04 02 17 12 20780.01
2013 04 02 17 13 20779.87
2013 04 02 17 14 20779.70
2013 04 02 17 15 20779.48
2013 04 02 17 16 20779.29
2013 04 02 17 17 20779.07
2013 04 02 17 18 20779.00
2013 04 02 17 19 20778.86
2013 04 02 17 20 20778.73
2013 04 02 17 21 20778.50
2013 04 02 17 22 20778.46
2013 04 02 17 23 20778.28
2013 04 02 17 24 20778.10
2013 04 02 17 25 20778.01
2013 04 02 17 26 20778.09
2013 04 02 17 27 20778.01
2013 04 02 17 28 20777.87
2013 04 02 17 29 20777.66
2013 04 02 17 30 20777.26
2013 04 02 17 31 20777.24
2013 04 02 17 32 20777.21
2013 04 02 17 33 20777.25
2013 04 02 17 34 20777.24
2013 04 02 17 35 20776.94
2013 04 02 17 36 20776.81
2013 04 02 17 37 20776.49
2013 04 02 17 38 20776.53
2013 04 02 17 39 20776.38
2013 04 02 17 40 20776.23
2013 04 02 17 41 20776.10
2013 04 02 17 42 20775.84
2013 04 02 17 43 20775.50
2013 04 02 17 44 20775.40
2013 04 02 17 45 20775.53
2013 04 02 17 46 20775.57
2013 04 02 17 47 20775.35
2013 04 02 17 48 20775.17
2013 04 02 17 49 20775.00
2013 04 02 17 50 20775.23
2013 04 02 17 51 20775.29
2013 04 02 17 52 20775.48
2013 04 02 17 53 20775.91
2013 04 02 17 54 20775.95
2013 04 02 17 55 20775.47
2013 04 02 17 56 20775.33
2013 04 02 17 57 20775.22
2013 04 02 17 58 20775.08
2013 04 02 17 59 20775.20
2013 04 02 18 00 20775.08
2013 04 02 18 01 20775.02
2013 04 02 18 02 20774.95
2013 04 02 18 03 20774.93
2013 04 02 18 04 20775.01
2013 04 02 18 05 20774.98
2013 04 02 18 06 20775.03
2013 04 02 18 07 20774.93
2013 04 02 18 08 20775.00
2013 04 02 18 09 20774.97
2013 04 02 18 10 20775.18
2013 04 02 18 11 20775.22
2013 04 02 18 12 20775.34
2013 04 02 18 13 20775.36
2013 04 02 18 14 20775.32
2013 04 02 18 15 20775.26
2013 04 02 18 16 20774.98
2013 04 02 18 17 20774.91
2013 04 02 18 18 20775.02
2013 04 02 18 19 20774.97
2013 04 02 18 20 20775.03
2013 04 02 18 21 20774.65
2013 04 02 18 22 20774.58
2013 04 02 18 23 20774.40
2013 04 02 18 24 20774.42
2013 04 02 18 25 20774.19
2013 04 02 18 26 20774.12
2013 04 02 18 27 20774.04
2013 04 02 18 28 20774.17
2013 04 02 18 29 20774.02
2013 04 02 18 30 20774.21
2013 04 02 18 31 20774.11
2013 04 02 18 32 20773.65
2013 04 02 18 33 20773.28
2013 04 02 18 34 20773.22
2013 04 02 18 35 20772.59
2013 04 02 18 36 20772.84
2013 04 02 18 37 20773.33
2013 04 02 18 38 20773.43
2013 04 02 18 39 20773.19
2013 04 02 18 40 20773.33
2013 04 02 18 41 20773.46
2013 04 02 18 42 20773.28
2013 04 02 18 43 20773.48
2013 04 02 18 44 20773.76
2013 04 02 18 45 20774.04
2013 04 02 18 46 20774.26
2013 04 02 18 47 20774.48
2013 04 02 18 48 20774.48
2013 04 02 18 49 20774.29
2013 04 02 18 50 20773.99
2013 04 02 18 51 20774.38
2013 04 02 18 52 20774.32
2013 04 02 18 53 20774.20
2013 04 02 18 54 20774.07
2013 04 02 18 55 20774.30
2013 04 02 18 56 20774.35
2013 04 02 18 57 20774.41
2013 04 02 18 58 20774.22
2013 04 02 18 59 20774.39
2013 04 02 19 00 20774.52
2013 04 02 19 01 20775.09
2013 04 02 19 02 20775.24
2013 04 02 19 03 20775.24
2013 04 02 19 04 20775.21
2013 04 02 19 05 20775.56
2013 04 02 19 06 20775.68
2013 04 02 19 07 20775.80
2013 04 02 19 08 20775.67
2013 04 02 19 09 20776.15
2013 04 02 19 10 20776.38
2013 04 02 19 11 20776.66
2013 04 02 19 12 20776.62
2013 04 02 19 13 20776.96
2013 04 02 19 14 20777.16
2013 04 02 19 15 20777.29
2013 04 02 19 16 20777.36
2013 04 02 19 17 20777.37
2013 04 02 19 18 20777.48
2013 04 02 19 19 20777.57
2013 04 02 19 20 20777.74
2013 04 02 19 21 20777.85
2013 04 02 19 22 20777.74
2013 04 02 19 23 20777.71
2013 04 02 19 24 20777.81
2013 04 02 19 25 20778.11
2013 04 02 19 26 20778.46
2013 04 02 19 27 20778.70
2013 04 02 19 28 20779.01
2013 04 02 19 29 20779.37
2013 04 02 19 30 20779.26
2013 04 02 19 31 20779.60
2013 04 02 19 32 20779.71
2013 04 02 19 33 20779.95
2013 04 02 19 34 20779.93
2013 04 02 19 35 20779.72
2013 04 02 19 36 20779.90
2013 04 02 19 37 20780.08
2013 04 02 19 38 20780.38
2013 04 02 19 39 20780.67
2013 04 02 19 40 20780.94
2013 04 02 19 41 20780.90
2013 04 02 19 42 20781.22
2013 04 02 19 43 20781.55
2013 04 02 19 44 20781.86
2013 04 02 19 45 20782.10
2013 04 02 19 46 20782.29
2013 04 02 19 47 20782.47
2013 04 02 19 48 20782.63
2013 04 02 19 49 20782.79
2013 04 02 19 50 20782.97
2013 04 02 19 51 20783.38
2013 04 02 19 52 20783.79
2013 04 02 19 53 20784.15
2013 04 02 19 54 20784.31
2013 04 02 19 55 20784.40
2013 04 02 19 56 20784.64
2013 04 02 19 57 20785.37
2013 04 02 19 58 20785.52
2013 04 02 19 59 20785.50
2013 04 02 20 00 20785.70
2013 04 02 20 01 20786.06
2013 04 02 20 02 20786.29
2013 04 02 20 03 20786.55
2013 04 02 20 04 20786.98
2013 04 02 20 05 20787.47
2013 04 02 20 06 20787.81
2013 04 02 20 07 20788.22
2013 04 02 20 08 20788.54
2013 04 02 20 09 20788.65
2013 04 02 20 10 20789.03
2013 04 02 20 11 20789.42
2013 04 02 20 12 20789.71
2013 04 02 20 13 20789.90
2013 04 02 20 14 20790.23
2013 04 02 20 15 20790.73
2013 04 02 20 16 20790.98
2013 04 02 20 17 20791.00
2013 04 02 20 18 20791.11
2013 04 02 20 19 20791.27
2013 04 02 20 20 20791.75
2013 04 02 20 21 20792.14
2013 04 02 20 22 20792.78
2013 04 02 20 23 20793.07
2013 04 02 20 24 20793.14
2013 04 02 20 25 20793.11
2013 04 02 20 26 20793.22
2013 04 02 20 27 20793.40
2013 04 02 20 28 20793.66
2013 04 02 20 29 20793.75
2013 04 02 20 30 20793.78
2013 04 02 20 31 20793.86
2013 04 02 20 32 20793.98
2013 04 02 20 33 20794.02
2013 04 02 20 34 20793.90
2013 04 02 20 35 20794.02
2013 04 02 20 36 20794.31
2013 04 02 20 37 20794.43
2013 04 02 20 38 20794.63
2013 04 02 20 39 20794.85
2013 04 02 20 40 20795.08
2013 04 02 20 41 20795.19
2013 04 02 20 42 20795.46
2013 04 02 20 43 20795.81
2013 04 02 20 44 20796.07
2013 04 02 20 45 20796.23
2013 04 02 20 46 20796.38
2013 04 02 20 47 20796.66
2013 04 02 20 48 20796.96
2013 04 02 20 49 20797.35
2013 04 02 20 50 20797.74
2013 04 02 20 51 20798.15
2013 04 02 20 52 20798.66
2013 04 02 20 53 20799.03
2013 04 02 20 54 20799.46
2013 04 02 20 55 20799.84
2013 04 02 20 56 20799.94
2013 04 02 20 57 20800.22
2013 04 02 20 58 20800.56
2013 04 02 20 59 20800.60
2013 04 02 21 00 20800.79
2013 04 02 21 01 20800.45
2013 04 02 21 02 20800.91
2013 04 02 21 03 20800.81
2013 04 02 21 04 20800.94
2013 04 02 21 05 20800.91
2013 04 02 21 06 20800.90
2013 04 02 21 07 20800.65
2013 04 02 21 08 20800.47
2013 04 02 21 09 20800.50
2013 04 02 21 10 20800.59
2013 04 02 21 11 20800.48
2013 04 02 21 12 20799.97
2013 04 02 21 13 20799.88
2013 04 02 21 14 20800.01
2013 04 02 21 15 20800.59
2013 04 02 21 16 20800.72
2013 04 02 21 17 20800.89
2013 04 02 21 18 20800.88
2013 04 02 21 19 20800.92
2013 04 02 21 20 20801.13
2013 04 02 21 21 20801.36
2013 04 02 21 22 20801.49
2013 04 02 21 23 20801.88
2013 04 02 21 24 20801.90
2013 04 02 21 25 20801.85
2013 04 02 21 26 20802.12
2013 04 02 21 27 20802.19
2013 04 02 21 28 20802.65
2013 04 02 21 29 20802.87
2013 04 02 21 30 20802.97
2013 04 02 21 31 20802.65
2013 04 02 21 32 20802.66
2013 04 02 21 33 20802.87
2013 04 02 21 34 20803.02
2013 04 02 21 35 20803.09
2013 04 02 21 36 20803.21
2013 04 02 21 37 20803.53
2013 04 02 21 38 20803.65
2013 04 02 21 39 20803.44
2013 04 02 21 40 20803.38
2013 04 02 21 41 20803.56
2013 04 02 21 42 20803.69
2013 04 02 21 43 20804.16
2013 04 02 21 44 20804.61
2013 04 02 21 45 20804.85
2013 04 02 21 46 20804.88
2013 04 02 21 47 20804.99
2013 04 02 21 48 20805.38
2013 04 02 21 49 20805.35
2013 04 02 21 50 20805.26
2013 04 02 21 51 20805.16
2013 04 02 21 52 20805.62
2013 04 02 21 53 20805.71
2013 04 02 21 54 20805.70
2013 04 02 21 55 20805.75
2013 04 02 21 56 20805.80
2013 04 02 21 57 20805.89
2013 04 02 21 58 20805.94
2013 04 02 21 59 20806.17
2013 04 02 22 00 20806.44
2013 04 02 22 01 20806.56
2013 04 02 22 02 20806.81
2013 04 02 22 03 20807.10
2013 04 02 22 04 20807.17
2013 04 02 22 05 20807.36
2013 04 02 22 06 20807.43
2013 04 02 22 07 20807.58
2013 04 02 22 08 20808.04
2013 04 02 22 09 20808.40
2013 04 02 22 10 20807.94
2013 04 02 22 11 20808.03
2013 04 02 22 12 20807.45
2013 04 02 22 13 20806.34
2013 04 02 22 14 20805.76
2013 04 02 22 15 20805.94
2013 04 02 22 16 20804.67
2013 04 02 22 17 20804.43
2013 04 02 22 18 20804.84
2013 04 02 22 19 20804.25
2013 04 02 22 20 20803.54
2013 04 02 22 21 20803.34
2013 04 02 22 22 20803.67
2013 04 02 22 23 20803.40
2013 04 02 22 24 20803.81
2013 04 02 22 25 20804.35
2013 04 02 22 26 20804.38
2013 04 02 22 27 20804.48
2013 04 02 22 28 20804.59
2013 04 02 22 29 20804.70
2013 04 02 22 30 20804.86
2013 04 02 22 31 20805.32
2013 04 02 22 32 20805.26
2013 04 02 22 33 20805.47
2013 04 02 22 34 20805.58
2013 04 02 22 35 20805.74
2013 04 02 22 36 20805.92
2013 04 02 22 37 20806.24
2013 04 02 22 38 20806.62
2013 04 02 22 39 20807.04
2013 04 02 22 40 20807.56
2013 04 02 22 41 20808.13
2013 04 02 22 42 20808.77
2013 04 02 22 43 20809.64
2013 04 02 22 44 20810.11
2013 04 02 22 45 20810.49
2013 04 02 22 46 20811.17
2013 04 02 22 47 20812.01
2013 04 02 22 48 20812.48
2013 04 02 22 49 20813.00
2013 04 02 22 50 20813.45
2013 04 02 22 51 20813.70
2013 04 02 22 52 20814.05
2013 04 02 22 53 20814.24
2013 04 02 22 54 20814.63
2013 04 02 22 55 20814.71
2013 04 02 22 56 20814.71
2013 04 02 22 57 20814.94
2013 04 02 22 58 20815.19
2013 04 02 22 59 20815.49
2013 04 02 23 00 20815.77
2013 04 02 23 01 20816.10
2013 04 02 23 02 20816.27
2013 04 02 23 03 20816.48
2013 04 02 23 04 20816.66
2013 04 02 23 05 20816.80
2013 04 02 23 06 20816.60
2013 04 02 23 07 20816.66
2013 04 02 23 08 20816.83
2013 04 02 23 09 20816.96
2013 04 02 23 10 20817.00
2013 04 02 23 11 20817.06
2013 04 02 23 12 20817.11
2013 04 02 23 13 20817.07
2013 04 02 23 14 20817.00
2013 04 02 23 15 20816.91
2013 04 02 23 16 20817.00
2013 04 02 23 17 20817.21
2013 04 02 23 18 20818.03
2013 04 02 23 19 20817.79
2013 04 02 23 20 20817.95
2013 04 02 23 21 20817.55
2013 04 02 23 22 20817.75
2013 04 02 23 23 20817.88
2013 04 02 23 24 20818.12
2013 04 02 23 25 20818.64
2013 04 02 23 26 20819.14
2013 04 02 23 27 20819.22
2013 04 02 23 28 20819.35
2013 04 02 23 29 20819.79
2013 04 02 23 30 20820.34
2013 04 02 23 31 20821.01
2013 04 02 23 32 20821.33
2013 04 02 23 33 20821.31
2013 04 02 23 34 20821.81
2013 04 02 23 35 20821.29
2013 04 02 23 36 20821.33
2013 04 02 23 37 20821.26
2013 04 02 23 38 20820.98
2013 04 02 23 39 20820.62
2013 04 02 23 40 20820.34
2013 04 02 23 41 20821.21
2013 04 02 23 42 20820.83
2013 04 02 23 43 20821.40
2013 04 02 23 44 20821.19
2013 04 02 23 45 20821.44
2013 04 02 23 46 20821.65
2013 04 02 23 47 20821.72
2013 04 02 23 48 20821.54
2013 04 02 23 49 20821.35
2013 04 02 23 50 20821.61
2013 04 02 23 51 20821.76
2013 04 02 23 52 20821.58
2013 04 02 23 53 20821.42
2013 04 02 23 54 20821.50
2013 04 02 23 55 20821.51
2013 04 02 23 56 20821.29
2013 04 02 23 57 20821.60
2013 04 02 23 58 20821.55
2013 04 02 23 59 20821.31
2013 04 03 00 00 20820.97
2013 04 03 00 01 20821.24
2013 04 03 00 02 20821.51
2013 04 03 00 03 20821.60
2013 04 03 00 04 20821.14
2013 04 03 00 05 20820.75
2013 04 03 00 06 20820.76
2013 04 03 00 07 20820.55
2013 04 03 00 08 20820.08
2013 04 03 00 09 20820.08
2013 04 03 00 10 20820.21
2013 04 03 00 11 20820.19
2013 04 03 00 12 20819.72
2013 04 03 00 13 20819.40
2013 04 03 00 14 20819.28
2013 04 03 00 15 20819.78
2013 04 03 00 16 20819.99
2013 04 03 00 17 20819.77
2013 04 03 00 18 20819.72
2013 04 03 00 19 20819.67
2013 04 03 00 20 20819.81
2013 04 03 00 21 20819.54
2013 04 03 00 22 20819.48
2013 04 03 00 23 20819.56
2013 04 03 00 24 20819.45
2013 04 03 00 25 20819.60
2013 04 03 00 26 20819.64
2013 04 03 00 27 20819.90
2013 04 03 00 28 20820.02
2013 04 03 00 29 20820.29
2013 04 03 00 30 20820.19
2013 04 03 00 31 20820.05
2013 04 03 00 32 20819.96
2013 04 03 00 33 20820.08
2013 04 03 00 34 20819.98
2013 04 03 00 35 20819.63
2013 04 03 00 36 20819.13
2013 04 03 00 37 20819.12
2013 04 03 00 38 20819.13
2013 04 03 00 39 20819.55
2013 04 03 00 40 20819.71
2013 04 03 00 41 20819.80
2013 04 03 00 42 20819.92
2013 04 03 00 43 20819.88
2013 04 03 00 44 20820.15
2013 04 03 00 45 20820.06
2013 04 03 00 46 20820.01
2013 04 03 00 47 20819.78
2013 04 03 00 48 20819.69
2013 04 03 00 49 20819.75
2013 04 03 00 50 20819.93
2013 04 03 00 51 20820.07
2013 04 03 00 52 20820.29
2013 04 03 00 53 20820.55
2013 04 03 00 54 20820.64
2013 04 03 00 55 20820.74
2013 04 03 00 56 20820.86
2013 04 03 00 57 20821.03
2013 04 03 00 58 20821.28
2013 04 03 00 59 20821.54
2013 04 03 01 00 20821.60
2013 04 03 01 01 20821.46
2013 04 03 01 02 20821.47
2013 04 03 01 03 20821.57
2013 04 03 01 04 20821.82
2013 04 03 01 05 20821.91
2013 04 03 01 06 20822.06
2013 04 03 01 07 20822.19
2013 04 03 01 08 20822.36
2013 04 03 01 09 20822.38
2013 04 03 01 10 20822.17
2013 04 03 01 11 20822.24
2013 04 03 01 12 20822.26
2013 04 03 01 13 20822.37
2013 04 03 01 14 20822.40
2013 04 03 01 15 20822.57
2013 04 03 01 16 20822.61
2013 04 03 01 17 20822.54
2013 04 03 01 18 20822.45
2013 04 03 01 19 20822.49
2013 04 03 01 20 20822.49
2013 04 03 01 21 20822.34
2013 04 03 01 22 20822.23
2013 04 03 01 23 20822.00
2013 04 03 01 24 20821.73
2013 04 03 01 25 20821.97
2013 04 03 01 26 20822.20
2013 04 03 01 27 20822.37
2013 04 03 01 28 20822.42
2013 04 03 01 29 20822.60
2013 04 03 01 30 20822.24
2013 04 03 01 31 20822.23
2013 04 03 01 32 20822.18
2013 04 03 01 33 20822.07
2013 04 03 01 34 20821.76
2013 04 03 01 35 20821.38
2013 04 03 01 36 20821.19
2013 04 03 01 37 20820.83
2013 04 03 01 38 20820.69
2013 04 03 01 39 20820.43
2013 04 03 01 40 20820.87
2013 04 03 01 41 20820.53
2013 04 03 01 42 20820.62
2013 04 03 01 43 20820.84
2013 04 03 01 44 20820.98
2013 04 03 01 45 20821.10
2013 04 03 01 46 20821.39
2013 04 03 01 47 20821.23
2013 04 03 01 48 20820.90
2013 04 03 01 49 20820.75
2013 04 03 01 50 20820.60
2013 04 03 01 51 20820.56
2013 04 03 01 52 20820.32
2013 04 03 01 53 20820.10
2013 04 03 01 54 20819.88
2013 04 03 01 55 20819.85
2013 04 03 01 56 20819.98
2013 04 03 01 57 20820.04
2013 04 03 01 58 20819.90
2013 04 03 01 59 20819.89
2013 04 03 02 00 20819.84
2013 04 03 02 01 20819.86
2013 04 03 02 02 20819.76
2013 04 03 02 03 20819.52
2013 04 03 02 04 20819.50
2013 04 03 02 05 20819.45
2013 04 03 02 06 20819.41
2013 04 03 02 07 20819.50
2013 04 03 02 08 20819.69
2013 04 03 02 09 20819.74
2013 04 03 02 10 20819.78
2013 04 03 02 11 20819.75
2013 04 03 02 12 20819.69
2013 04 03 02 13 20819.78
2013 04 03 02 14 20819.66
2013 04 03 02 15 20819.59
2013 04 03 02 16 20819.70
2013 04 03 02 17 20819.61
2013 04 03 02 18 20819.49
2013 04 03 02 19 20819.43
2013 04 03 02 20 20819.17
2013 04 03 02 21 20819.07
2013 04 03 02 22 20819.02
2013 04 03 02 23 20818.97
2013 04 03 02 24 20819.02
2013 04 03 02 25 20819.31
2013 04 03 02 26 20819.20
2013 04 03 02 27 20819.08
2013 04 03 02 28 20819.08
2013 04 03 02 29 20819.25
2013 04 03 02 30 20819.24
2013 04 03 02 31 20819.03
2013 04 03 02 32 20818.79
2013 04 03 02 33 20818.78
2013 04 03 02 34 20818.74
2013 04 03 02 35 20818.42
2013 04 03 02 36 20818.12
2013 04 03 02 37 20817.98
2013 04 03 02 38 20817.94
2013 04 03 02 39 20817.79
2013 04 03 02 40 20817.65
2013 04 03 02 41 20817.23
2013 04 03 02 42 20816.71
2013 04 03 02 43 20816.37
2013 04 03 02 44 20816.12
2013 04 03 02 45 20816.01
2013 04 03 02 46 20815.87
2013 04 03 02 47 20815.56
2013 04 03 02 48 20815.63
2013 04 03 02 49 20815.51
2013 04 03 02 50 20815.31
2013 04 03 02 51 20814.96
2013 04 03 02 52 20814.74
2013 04 03 02 53 20814.48
2013 04 03 02 54 20814.20
2013 04 03 02 55 20814.22
2013 04 03 02 56 20814.05
2013 04 03 02 57 20813.81
2013 04 03 02 58 20813.57
2013 04 03 02 59 20813.57
2013 04 03 03 00 20813.86
2013 04 03 03 01 20813.83
2013 04 03 03 02 20814.02
2013 04 03 03 03 20814.17
2013 04 03 03 04 20814.17
2013 04 03 03 05 20814.23
2013 04 03 03 06 20814.21
2013 04 03 03 07 20814.21
2013 04 03 03 08 20814.56
2013 04 03 03 09 20814.86
2013 04 03 03 10 20814.96
2013 04 03 03 11 20815.07
2013 04 03 03 12 20815.13
2013 04 03 03 13 20815.18
2013 04 03 03 14 20815.21
2013 04 03 03 15 20815.25
2013 04 03 03 16 20815.19
2013 04 03 03 17 20815.11
2013 04 03 03 18 20815.33
2013 04 03 03 19 20815.36
2013 04 03 03 20 20815.40
2013 04 03 03 21 20815.44
2013 04 03 03 22 20815.42
2013 04 03 03 23 20815.51
2013 04 03 03 24 20815.51
2013 04 03 03 25 20815.25
2013 04 03 03 26 20815.00
2013 04 03 03 27 20814.81
2013 04 03 03 28 20814.60
2013 04 03 03 29 20814.47
2013 04 03 03 30 20814.30
2013 04 03 03 31 20814.05
2013 04 03 03 32 20813.83
2013 04 03 03 33 20813.66
2013 04 03 03 34 20813.57
2013 04 03 03 35 20813.18
2013 04 03 03 36 20812.67
2013 04 03 03 37 20812.67
2013 04 03 03 38 20812.46
2013 04 03 03 39 20812.33
2013 04 03 03 40 20812.18
2013 04 03 03 41 20812.15
2013 04 03 03 42 20812.18
2013 04 03 03 43 20812.27
2013 04 03 03 44 20812.19
2013 04 03 03 45 20812.31
2013 04 03 03 46 20812.47
2013 04 03 03 47 20812.64
2013 04 03 03 48 20812.71
2013 04 03 03 49 20812.94
2013 04 03 03 50 20812.92
2013 04 03 03 51 20812.85
2013 04 03 03 52 20812.65
2013 04 03 03 53 20812.77
2013 04 03 03 54 20813.01
2013 04 03 03 55 20813.14
2013 04 03 03 56 20813.20
2013 04 03 03 57 20813.25
2013 04 03 03 58 20813.28
2013 04 03 03 59 20813.11
2013 04 03 04 00 20813.20
2013 04 03 04 01 20813.27
2013 04 03 04 02 20813.56
2013 04 03 04 03 20813.76
2013 04 03 04 04 20813.85
2013 04 03 04 05 20813.94
2013 04 03 04 06 20813.90
2013 04 03 04 07 20813.84
2013 04 03 04 08 20813.77
2013 04 03 04 09 20813.80
2013 04 03 04 10 20813.88
2013 04 03 04 11 20813.95
2013 04 03 04 12 20814.20
2013 04 03 04 13 20814.38
2013 04 03 04 14 20814.54
2013 04 03 04 15 20814.35
2013 04 03 04 16 20814.17
2013 04 03 04 17 20814.11
2013 04 03 04 18 20814.08
2013 04 03 04 19 20814.04
2013 04 03 04 20 20813.93
2013 04 03 04 21 20813.77
2013 04 03 04 22 20813.74
2013 04 03 04 23 20813.47
2013 04 03 04 24 20813.30
2013 04 03 04 25 20813.27
2013 04 03 04 26 20813.28
2013 04 03 04 27 20813.22
2013 04 03 04 28 20813.36
2013 04 03 04 29 20813.34
2013 04 03 04 30 20813.37
2013 04 03 04 31 20813.45
2013 04 03 04 32 20813.43
2013 04 03 04 33 20813.48
2013 04 03 04 34 20813.40
2013 04 03 04 35 20813.35
2013 04 03 04 36 20813.37
2013 04 03 04 37 20813.39
2013 04 03 04 38 20813.43
2013 04 03 04 39 20813.40
2013 04 03 04 40 20813.34
2013 04 03 04 41 20813.44
2013 04 03 04 42 20813.46
2013 04 03 04 43 20813.62
2013 04 03 04 44 20813.68
2013 04 03 04 45 20813.65
2013 04 03 04 46 20813.58
2013 04 03 04 47 20813.58
2013 04 03 04 48 20813.63
2013 04 03 04 49 20813.57
